order_item_id,order_id,product_id,quantity,unit_price,line_total
72195,24042,47,3,16326.14,48978.42
72197,24042,11,5,5436.73,27183.65
72204,24045,18,4,7176.16,28704.64
72216,24049,4,2,2240.39,4480.78
72235,24056,50,1,1962.94,1962.94
72236,24056,8,4,532.39,2129.56
72247,24060,31,2,7698.27,15396.54
72253,24064,2,5,19051.9,95259.5
72271,24071,22,1,2070.3,2070.3
72274,24071,11,4,5436.73,21746.92
72277,24072,134,4,1847.89,7391.56
72285,24075,116,2,134846.1,269692.2
72296,24080,251,5,24432.2,122161.0
72314,24085,192,1,7425.63,7425.63
72334,24093,134,1,1847.89,1847.89
72336,24094,111,3,80943.94,242831.82
72339,24096,103,3,12616.89,37850.67
72399,24118,26,3,3169.73,9509.19
72421,24124,34,1,2248.71,2248.71
72423,24124,20,2,134870.19,269740.38
72476,24145,11,3,5436.73,16310.19
72482,24147,59,5,1844.33,9221.65
72487,24150,31,4,7698.27,30793.08
72491,24150,17,1,425.35,425.35
72513,24159,18,2,7176.16,14352.32
72535,24165,329,2,1582.42,3164.84
72542,24166,345,5,147184.47,735922.35
72562,24172,314,2,111873.03,223746.06
72570,24175,28,1,10119.91,10119.91
72574,24177,153,4,13899.18,55596.72
72629,24194,6,2,123438.88,246877.76
72653,24202,48,2,100885.13,201770.26
72657,24203,17,3,425.35,1276.05
72710,24223,345,1,147184.47,147184.47
72743,24236,103,4,12616.89,50467.56
72761,24241,251,4,24432.2,97728.8
72790,24252,14,5,3356.62,16783.1
72804,24256,31,4,7698.27,30793.08
72831,24263,251,4,24432.2,97728.8
72864,24275,207,3,19007.44,57022.32
72867,24275,91,3,2378.31,7134.93
72902,24287,314,1,111873.03,111873.03
72907,24290,59,3,1844.33,5532.99
72908,24290,43,2,1982.92,3965.84
72916,24292,500,3,139955.33,419865.99
72942,24300,385,1,148954.99,148954.99
72946,24301,24,3,8318.44,24955.32
72973,24309,428,3,121678.24,365034.72
73034,24330,58,3,6122.36,18367.08
73037,24330,86,4,68088.99,272355.96
73119,24354,28,4,10119.91,40479.64
73123,24355,176,5,6987.98,34939.9
73124,24355,221,2,40271.97,80543.94
73149,24364,123,1,134809.65,134809.65
73163,24369,34,1,2248.71,2248.71
73182,24377,67,5,10384.38,51921.9
73188,24378,3,5,4217.5,21087.5
73216,24386,329,1,1582.42,1582.42
73244,24400,46,2,1082.64,2165.28
73246,24400,148,4,8171.55,32686.2
73300,24421,159,3,139137.03,417411.09
73303,24422,246,1,1037.71,1037.71
73373,24445,399,5,36282.21,181411.05
73382,24448,18,2,7176.16,14352.32
73403,24458,42,4,2103.18,8412.72
73414,24461,42,5,2103.18,10515.9
73416,24462,207,4,19007.44,76029.76
73441,24470,58,3,6122.36,18367.08
73449,24472,46,5,1082.64,5413.2
73453,24473,75,4,95364.86,381459.44
73477,24486,251,5,24432.2,122161.0
73496,24493,59,1,1844.33,1844.33
73510,24497,173,5,307.23,1536.15
73537,24505,115,5,55233.86,276169.3
73543,24506,207,5,19007.44,95037.2
73549,24508,50,5,1962.94,9814.7
73560,24512,116,3,134846.1,404538.3
73580,24520,115,4,55233.86,220935.44
73583,24521,123,1,134809.65,134809.65
73594,24523,101,2,59178.18,118356.36
73624,24535,82,5,2079.75,10398.75
73628,24535,192,2,7425.63,14851.26
73632,24536,18,2,7176.16,14352.32
73661,24545,68,3,7849.25,23547.75
73705,24561,2,5,19051.9,95259.5
73725,24567,171,1,1502.98,1502.98
73727,24567,8,4,532.39,2129.56
73732,24569,70,4,69610.99,278443.96
73745,24573,65,5,13328.64,66643.2
73749,24574,27,3,71929.16,215787.48
73752,24574,203,4,4525.86,18103.44
73763,24578,36,5,144804.33,724021.65
73785,24587,23,1,6633.18,6633.18
73787,24588,82,4,2079.75,8319.0
73789,24588,68,2,7849.25,15698.5
73823,24602,43,5,1982.92,9914.6
73835,24605,150,3,125961.17,377883.51
73845,24609,150,1,125961.17,125961.17
73866,24614,8,2,532.39,1064.78
73875,24617,162,4,3942.73,15770.92
73877,24617,217,5,39628.35,198141.75
73879,24618,13,3,7625.85,22877.55
73881,24620,8,1,532.39,532.39
73882,24621,2,1,19051.9,19051.9
73919,24636,42,5,2103.18,10515.9
73921,24637,3,3,4217.5,12652.5
73937,24643,5,1,2236.52,2236.52
73939,24643,29,5,8163.03,40815.15
73989,24660,42,1,2103.18,2103.18
74002,24664,10,2,7562.39,15124.78
74018,24669,95,5,16613.76,83068.8
74035,24676,6,2,123438.88,246877.76
74049,24680,134,1,1847.89,1847.89
74059,24684,78,3,145841.92,437525.76
74069,24688,1,4,5230.44,20921.76
74080,24692,34,4,2248.71,8994.84
74090,24695,150,1,125961.17,125961.17
74134,24714,329,3,1582.42,4747.26
74136,24716,221,3,40271.97,120815.91
74165,24726,75,1,95364.86,95364.86
74194,24737,82,4,2079.75,8319.0
74195,24737,115,4,55233.86,220935.44
74204,24739,247,3,51014.24,153042.72
74205,24739,10,5,7562.39,37811.95
74206,24739,26,4,3169.73,12678.92
74276,24764,221,2,40271.97,80543.94
74277,24765,292,5,7121.26,35606.3
74279,24766,48,5,100885.13,504425.65
74307,24776,110,2,13634.35,27268.7
74309,24777,123,1,134809.65,134809.65
74312,24778,173,3,307.23,921.69
74326,24781,50,1,1962.94,1962.94
74365,24794,2,1,19051.9,19051.9
74366,24795,76,2,7097.94,14195.88
74379,24798,19,2,92386.4,184772.8
74419,24814,57,4,2493.77,9975.08
74422,24814,56,3,542.0,1626.0
74446,24824,77,1,10405.44,10405.44
74451,24825,8,5,532.39,2661.95
74491,24837,309,2,2852.38,5704.76
74516,24848,33,3,20105.97,60317.91
74519,24849,586,2,98317.49,196634.98
74524,24850,201,2,1559.8,3119.6
74532,24852,53,1,39766.72,39766.72
74533,24852,67,1,10384.38,10384.38
74539,24854,18,5,7176.16,35880.8
74543,24855,28,1,10119.91,10119.91
74544,24855,29,1,8163.03,8163.03
74605,24877,162,3,3942.73,11828.19
74624,24884,212,4,54509.32,218037.28
74625,24884,314,1,111873.03,111873.03
74635,24887,47,2,16326.14,32652.28
74650,24891,500,1,139955.33,139955.33
74663,24894,5,2,2236.52,4473.04
74664,24894,261,1,53603.38,53603.38
74688,24901,20,3,134870.19,404610.57
74689,24902,125,1,76672.43,76672.43
74738,24917,8,5,532.39,2661.95
74753,24921,91,1,2378.31,2378.31
74755,24922,221,4,40271.97,161087.88
74770,24929,34,2,2248.71,4497.42
74807,24941,153,3,13899.18,41697.54
74811,24943,3,5,4217.5,21087.5
74839,24952,76,4,7097.94,28391.76
74853,24957,345,1,147184.47,147184.47
74872,24963,69,2,1212.72,2425.44
74906,24974,75,4,95364.86,381459.44
74908,24974,244,3,147162.42,441487.26
74918,24979,68,5,7849.25,39246.25
74933,24983,500,2,139955.33,279910.66
74934,24983,75,5,95364.86,476824.3
74943,24986,134,3,1847.89,5543.67
74952,24990,159,2,139137.03,278274.06
74965,24995,329,4,1582.42,6329.68
74984,25004,7,2,784.5,1569.0
74990,25005,26,2,3169.73,6339.46
74991,25005,586,3,98317.49,294952.47
75031,25018,105,5,3234.98,16174.9
75032,25018,201,5,1559.8,7799.0
75043,25021,24,5,8318.44,41592.2
75047,25022,162,3,3942.73,11828.19
75051,25024,34,2,2248.71,4497.42
75070,25030,118,2,49086.05,98172.1
75077,25031,15,1,3796.91,3796.91
75103,25041,32,5,18130.42,90652.1
75119,25047,173,4,307.23,1228.92
75126,25051,75,2,95364.86,190729.72
75165,25063,50,2,1962.94,3925.88
75176,25066,110,1,13634.35,13634.35
75190,25070,126,2,4840.72,9681.44
75207,25076,13,4,7625.85,30503.4
75219,25081,586,3,98317.49,294952.47
75227,25083,74,5,13138.79,65693.95
75264,25099,65,2,13328.64,26657.28
75270,25103,18,3,7176.16,21528.48
75345,25132,345,3,147184.47,441553.41
75360,25138,385,3,148954.99,446864.97
75373,25142,1,1,5230.44,5230.44
75374,25143,57,3,2493.77,7481.31
75376,25144,586,5,98317.49,491587.45
75385,25146,162,4,3942.73,15770.92
75402,25152,68,4,7849.25,31397.0
75442,25167,244,2,147162.42,294324.84
75448,25168,3,3,4217.5,12652.5
75508,25187,26,1,3169.73,3169.73
75510,25187,77,3,10405.44,31216.32
75512,25188,41,2,2488.55,4977.1
75514,25189,171,5,1502.98,7514.9
75515,25189,69,4,1212.72,4850.88
75535,25195,95,4,16613.76,66455.04
75565,25204,244,4,147162.42,588649.68
75566,25205,134,4,1847.89,7391.56
75570,25206,251,4,24432.2,97728.8
75573,25207,19,5,92386.4,461932.0
75585,25211,203,4,4525.86,18103.44
75622,25223,171,1,1502.98,1502.98
75638,25229,9,4,6757.67,27030.68
75639,25229,63,1,80967.69,80967.69
75640,25229,14,5,3356.62,16783.1
75641,25229,111,2,80943.94,161887.88
75644,25231,28,3,10119.91,30359.73
75645,25231,34,4,2248.71,8994.84
75711,25255,162,3,3942.73,11828.19
75718,25257,36,2,144804.33,289608.66
75742,25265,82,4,2079.75,8319.0
75743,25265,5,2,2236.52,4473.04
75747,25267,13,5,7625.85,38129.25
75768,25273,115,5,55233.86,276169.3
75775,25275,46,4,1082.64,4330.56
75802,25284,67,5,10384.38,51921.9
75812,25287,251,1,24432.2,24432.2
75817,25290,23,2,6633.18,13266.36
75821,25293,103,5,12616.89,63084.45
75839,25299,4,4,2240.39,8961.56
75844,25300,78,1,145841.92,145841.92
75860,25307,87,5,49914.35,249571.75
75867,25310,13,1,7625.85,7625.85
75875,25312,39,3,44596.1,133788.3
75878,25312,3,3,4217.5,12652.5
75939,25330,123,3,134809.65,404428.95
75958,25337,251,4,24432.2,97728.8
75962,25338,148,2,8171.55,16343.1
75964,25338,2,4,19051.9,76207.6
75985,25345,27,3,71929.16,215787.48
75988,25346,399,1,36282.21,36282.21
75990,25348,329,5,1582.42,7912.1
76039,25362,345,5,147184.47,735922.35
76053,25366,25,1,4295.09,4295.09
76098,25381,63,4,80967.69,323870.76
76113,25386,50,2,1962.94,3925.88
76114,25386,55,2,1633.27,3266.54
76129,25391,47,1,16326.14,16326.14
76130,25391,24,5,8318.44,41592.2
76157,25399,148,5,8171.55,40857.75
76171,25404,428,4,121678.24,486712.96
76195,25412,22,1,2070.3,2070.3
76202,25414,173,3,307.23,921.69
76221,25421,247,4,51014.24,204056.96
76237,25425,79,3,79743.69,239231.07
76247,25428,10,3,7562.39,22687.17
76248,25428,187,4,2462.4,9849.6
76271,25436,203,4,4525.86,18103.44
76279,25439,399,5,36282.21,181411.05
76283,25440,110,4,13634.35,54537.4
76310,25452,244,3,147162.42,441487.26
76316,25453,500,4,139955.33,559821.32
76359,25467,42,4,2103.18,8412.72
76452,25502,176,4,6987.98,27951.92
76458,25505,69,3,1212.72,3638.16
76499,25517,246,3,1037.71,3113.13
76501,25517,500,4,139955.33,559821.32
76530,25524,110,5,13634.35,68171.75
76531,25525,10,4,7562.39,30249.56
76542,25528,139,2,7382.47,14764.94
76547,25529,187,2,2462.4,4924.8
76555,25532,28,3,10119.91,30359.73
76575,25539,26,3,3169.73,9509.19
76607,25548,53,4,39766.72,159066.88
76611,25549,103,4,12616.89,50467.56
76612,25549,86,3,68088.99,204266.97
76614,25550,203,1,4525.86,4525.86
76616,25550,58,2,6122.36,12244.72
76623,25552,6,3,123438.88,370316.64
76627,25553,68,5,7849.25,39246.25
76646,25559,26,4,3169.73,12678.92
76654,25562,36,4,144804.33,579217.32
76655,25562,116,4,134846.1,539384.4
76657,25563,34,1,2248.71,2248.71
76675,25568,309,4,2852.38,11409.52
76676,25568,110,5,13634.35,68171.75
76684,25570,24,1,8318.44,8318.44
76720,25582,187,4,2462.4,9849.6
76727,25585,213,4,37437.66,149750.64
76731,25587,246,4,1037.71,4150.84
76751,25594,139,2,7382.47,14764.94
76769,25599,192,1,7425.63,7425.63
76775,25602,217,1,39628.35,39628.35
76818,25616,46,4,1082.64,4330.56
76845,25622,18,5,7176.16,35880.8
76863,25629,123,3,134809.65,404428.95
76868,25631,203,4,4525.86,18103.44
76872,25634,153,4,13899.18,55596.72
76875,25635,201,3,1559.8,4679.4
76895,25643,309,1,2852.38,2852.38
76904,25646,32,2,18130.42,36260.84
76906,25646,125,3,76672.43,230017.29
76913,25648,36,4,144804.33,579217.32
76914,25648,212,5,54509.32,272546.6
76932,25654,13,4,7625.85,30503.4
76949,25660,251,2,24432.2,48864.4
76954,25662,4,4,2240.39,8961.56
76956,25663,67,3,10384.38,31153.14
76976,25672,309,2,2852.38,5704.76
76998,25681,153,4,13899.18,55596.72
77005,25684,115,5,55233.86,276169.3
77032,25697,4,1,2240.39,2240.39
77039,25700,244,2,147162.42,294324.84
77043,25700,134,2,1847.89,3695.78
77065,25706,101,2,59178.18,118356.36
77074,25711,203,2,4525.86,9051.72
77140,25735,24,3,8318.44,24955.32
77149,25738,101,4,59178.18,236712.72
77154,25739,43,2,1982.92,3965.84
77166,25744,192,4,7425.63,29702.52
77193,25751,58,3,6122.36,18367.08
77212,25758,17,3,425.35,1276.05
77223,25760,5,3,2236.52,6709.56
77255,25769,82,4,2079.75,8319.0
77268,25775,26,3,3169.73,9509.19
77300,25785,23,5,6633.18,33165.9
77302,25786,15,3,3796.91,11390.73
77309,25788,123,2,134809.65,269619.3
77312,25789,1,4,5230.44,20921.76
77322,25792,31,5,7698.27,38491.35
77340,25799,17,2,425.35,850.7
77354,25803,399,5,36282.21,181411.05
77390,25814,5,3,2236.52,6709.56
77406,25819,32,1,18130.42,18130.42
77455,25834,309,1,2852.38,2852.38
77487,25844,118,1,49086.05,49086.05
77531,25861,207,2,19007.44,38014.88
77533,25862,67,1,10384.38,10384.38
77559,25871,41,4,2488.55,9954.2
77570,25875,14,3,3356.62,10069.86
77571,25875,68,1,7849.25,7849.25
77614,25890,11,1,5436.73,5436.73
77615,25891,203,3,4525.86,13577.58
77620,25893,251,4,24432.2,97728.8
77646,25900,56,5,542.0,2710.0
77647,25900,65,1,13328.64,13328.64
77655,25902,171,1,1502.98,1502.98
77657,25902,162,2,3942.73,7885.46
77660,25904,57,5,2493.77,12468.85
77672,25906,25,4,4295.09,17180.36
77684,25910,78,5,145841.92,729209.6
77688,25912,148,4,8171.55,32686.2
77732,25927,82,1,2079.75,2079.75
77734,25927,162,3,3942.73,11828.19
77736,25928,22,3,2070.3,6210.9
77741,25930,74,4,13138.79,52555.16
77742,25930,67,4,10384.38,41537.52
77746,25931,10,3,7562.39,22687.17
77760,25937,29,1,8163.03,8163.03
77764,25940,192,1,7425.63,7425.63
77772,25943,68,1,7849.25,7849.25
77778,25945,162,2,3942.73,7885.46
77782,25946,91,1,2378.31,2378.31
77802,25953,162,5,3942.73,19713.65
77818,25957,148,2,8171.55,16343.1
77843,25966,42,3,2103.18,6309.54
77844,25966,329,5,1582.42,7912.1
77850,25967,428,3,121678.24,365034.72
77878,25975,53,3,39766.72,119300.16
77879,25976,63,2,80967.69,161935.38
77889,25978,23,2,6633.18,13266.36
77921,25992,11,5,5436.73,27183.65
77923,25992,43,2,1982.92,3965.84
77925,25993,43,2,1982.92,3965.84
77944,25997,47,2,16326.14,32652.28
77954,25999,75,1,95364.86,95364.86
77966,26004,159,3,139137.03,417411.09
77988,26013,31,3,7698.27,23094.81
77994,26015,116,1,134846.1,134846.1
77997,26016,28,2,10119.91,20239.82
78000,26016,150,5,125961.17,629805.85
78026,26024,4,3,2240.39,6721.17
78050,26034,59,2,1844.33,3688.66
78051,26034,213,4,37437.66,149750.64
78053,26034,588,2,16682.52,33365.04
78055,26035,125,3,76672.43,230017.29
78057,26035,78,1,145841.92,145841.92
78158,26069,28,4,10119.91,40479.64
78192,26086,261,2,53603.38,107206.76
78211,26093,125,2,76672.43,153344.86
78214,26093,46,1,1082.64,1082.64
78228,26096,33,1,20105.97,20105.97
78263,26107,17,5,425.35,2126.75
78276,26112,251,1,24432.2,24432.2
78283,26114,162,1,3942.73,3942.73
78304,26121,31,5,7698.27,38491.35
78322,26128,79,4,79743.69,318974.76
78341,26134,111,2,80943.94,161887.88
78361,26140,126,3,4840.72,14522.16
78387,26147,42,3,2103.18,6309.54
78407,26152,201,4,1559.8,6239.2
78424,26156,6,1,123438.88,123438.88
78447,26165,39,3,44596.1,133788.3
78457,26170,116,4,134846.1,539384.4
78473,26175,19,3,92386.4,277159.2
78506,26185,586,1,98317.49,98317.49
78515,26190,4,4,2240.39,8961.56
78522,26192,101,3,59178.18,177534.54
78533,26195,101,2,59178.18,118356.36
78548,26200,176,3,6987.98,20963.94
78565,26207,9,1,6757.67,6757.67
78567,26207,65,2,13328.64,26657.28
78632,26228,95,4,16613.76,66455.04
78633,26228,12,5,6242.95,31214.75
78643,26232,309,4,2852.38,11409.52
78667,26239,41,5,2488.55,12442.75
78680,26244,86,4,68088.99,272355.96
78689,26247,116,1,134846.1,134846.1
78757,26269,91,2,2378.31,4756.62
78759,26270,77,5,10405.44,52027.2
78769,26272,95,3,16613.76,49841.28
78814,26292,2,2,19051.9,38103.8
78824,26295,23,2,6633.18,13266.36
78825,26296,105,3,3234.98,9704.94
78892,26324,63,1,80967.69,80967.69
78941,26341,2,1,19051.9,19051.9
78949,26343,76,5,7097.94,35489.7
78964,26351,33,3,20105.97,60317.91
78973,26355,101,1,59178.18,59178.18
78975,26356,24,3,8318.44,24955.32
79004,26366,251,2,24432.2,48864.4
79017,26372,192,2,7425.63,14851.26
79019,26372,134,3,1847.89,5543.67
79031,26376,31,2,7698.27,15396.54
79034,26377,26,3,3169.73,9509.19
79047,26381,251,4,24432.2,97728.8
79052,26382,74,1,13138.79,13138.79
79063,26387,159,3,139137.03,417411.09
79068,26389,314,4,111873.03,447492.12
79087,26396,201,4,1559.8,6239.2
79170,26421,385,4,148954.99,595819.96
79176,26422,1,1,5230.44,5230.44
79187,26425,74,3,13138.79,39416.37
79189,26425,153,5,13899.18,69495.9
79190,26425,171,4,1502.98,6011.92
79218,26436,217,1,39628.35,39628.35
79223,26439,173,3,307.23,921.69
79237,26443,111,5,80943.94,404719.7
79244,26446,14,1,3356.62,3356.62
79260,26451,7,3,784.5,2353.5
79310,26469,12,1,6242.95,6242.95
79325,26475,86,3,68088.99,204266.97
79363,26487,14,5,3356.62,16783.1
79365,26488,274,4,92589.08,370356.32
79392,26497,31,5,7698.27,38491.35
79412,26504,25,3,4295.09,12885.27
79413,26504,201,1,1559.8,1559.8
79417,26506,95,5,16613.76,83068.8
79423,26509,3,1,4217.5,4217.5
79429,26510,116,3,134846.1,404538.3
79431,26510,53,1,39766.72,39766.72
79444,26514,19,3,92386.4,277159.2
79467,26523,171,3,1502.98,4508.94
79476,26525,221,4,40271.97,161087.88
79477,26525,7,3,784.5,2353.5
79478,26525,103,3,12616.89,37850.67
79535,26544,78,3,145841.92,437525.76
79548,26547,345,2,147184.47,294368.94
79571,26554,6,5,123438.88,617194.4
79577,26556,19,5,92386.4,461932.0
79594,26564,203,3,4525.86,13577.58
79598,26565,12,1,6242.95,6242.95
79600,26566,159,3,139137.03,417411.09
79625,26574,5,1,2236.52,2236.52
79633,26577,34,5,2248.71,11243.55
79641,26581,27,1,71929.16,71929.16
79643,26581,247,3,51014.24,153042.72
79646,26582,43,2,1982.92,3965.84
79697,26598,251,1,24432.2,24432.2
79721,26607,26,2,3169.73,6339.46
79775,26626,8,2,532.39,1064.78
79781,26628,251,5,24432.2,122161.0
79793,26634,77,1,10405.44,10405.44
79812,26639,19,1,92386.4,92386.4
79819,26641,123,5,134809.65,674048.25
79828,26645,115,3,55233.86,165701.58
79837,26649,115,3,55233.86,165701.58
79860,26655,27,4,71929.16,287716.64
79885,26665,176,1,6987.98,6987.98
79920,26676,53,3,39766.72,119300.16
79938,26680,500,2,139955.33,279910.66
79946,26683,500,1,139955.33,139955.33
79947,26683,26,2,3169.73,6339.46
79969,26690,39,5,44596.1,222980.5
79974,26692,75,3,95364.86,286094.58
79999,26702,187,3,2462.4,7387.2
80019,26707,586,3,98317.49,294952.47
80033,26712,25,5,4295.09,21475.45
80035,26713,26,1,3169.73,3169.73
80076,26730,69,4,1212.72,4850.88
80078,26730,586,2,98317.49,196634.98
80096,26735,329,3,1582.42,4747.26
80099,26736,91,1,2378.31,2378.31
80106,26738,74,3,13138.79,39416.37
80129,26746,19,5,92386.4,461932.0
80180,26761,22,2,2070.3,4140.6
80201,26769,24,4,8318.44,33273.76
80204,26769,247,4,51014.24,204056.96
80221,26777,9,5,6757.67,33788.35
80229,26779,48,4,100885.13,403540.52
80230,26779,27,2,71929.16,143858.32
80234,26780,187,4,2462.4,9849.6
80240,26782,8,2,532.39,1064.78
80248,26785,309,5,2852.38,14261.9
80291,26800,2,3,19051.9,57155.7
80337,26813,82,5,2079.75,10398.75
80341,26813,309,4,2852.38,11409.52
80345,26815,20,1,134870.19,134870.19
80347,26816,48,1,100885.13,100885.13
80349,26817,63,3,80967.69,242903.07
80352,26818,15,4,3796.91,15187.64
80386,26831,588,2,16682.52,33365.04
80390,26832,42,5,2103.18,10515.9
80398,26834,118,4,49086.05,196344.2
80408,26837,201,2,1559.8,3119.6
80412,26837,118,5,49086.05,245430.25
80422,26840,115,1,55233.86,55233.86
80431,26843,5,1,2236.52,2236.52
80432,26843,203,4,4525.86,18103.44
80460,26851,79,3,79743.69,239231.07
80489,26859,24,2,8318.44,16636.88
80501,26863,87,5,49914.35,249571.75
80506,26864,12,5,6242.95,31214.75
80510,26865,87,1,49914.35,49914.35
80528,26872,10,4,7562.39,30249.56
80564,26885,58,4,6122.36,24489.44
80607,26898,67,3,10384.38,31153.14
80608,26898,13,2,7625.85,15251.7
80618,26902,86,2,68088.99,136177.98
80620,26903,19,2,92386.4,184772.8
80690,26926,159,3,139137.03,417411.09
80715,26933,39,1,44596.1,44596.1
80720,26934,67,5,10384.38,51921.9
80737,26941,82,4,2079.75,8319.0
80821,26970,251,5,24432.2,122161.0
80855,26980,75,2,95364.86,190729.72
80874,26986,43,5,1982.92,9914.6
80877,26987,15,5,3796.91,18984.55
80882,26990,244,2,147162.42,294324.84
80918,27003,17,2,425.35,850.7
80920,27003,77,2,10405.44,20810.88
80939,27009,101,5,59178.18,295890.9
80951,27013,48,4,100885.13,403540.52
80970,27019,55,5,1633.27,8166.35
81004,27031,70,2,69610.99,139221.98
81020,27035,18,5,7176.16,35880.8
81021,27035,95,5,16613.76,83068.8
81032,27037,53,5,39766.72,198833.6
81050,27045,139,5,7382.47,36912.35
81051,27045,314,5,111873.03,559365.15
81062,27049,187,2,2462.4,4924.8
81077,27056,115,4,55233.86,220935.44
81085,27057,6,4,123438.88,493755.52
81108,27066,207,2,19007.44,38014.88
81137,27074,76,2,7097.94,14195.88
81138,27074,56,1,542.0,542.0
81155,27080,134,5,1847.89,9239.45
81158,27080,86,3,68088.99,204266.97
81210,27097,217,2,39628.35,79256.7
81296,27127,82,2,2079.75,4159.5
81303,27130,213,4,37437.66,149750.64
81309,27132,134,1,1847.89,1847.89
81331,27139,15,2,3796.91,7593.82
81332,27139,19,1,92386.4,92386.4
81333,27139,47,3,16326.14,48978.42
81341,27143,7,1,784.5,784.5
81345,27143,159,1,139137.03,139137.03
81358,27148,221,5,40271.97,201359.85
81382,27157,134,1,1847.89,1847.89
81398,27161,148,1,8171.55,8171.55
81399,27161,292,2,7121.26,14242.52
81426,27172,153,2,13899.18,27798.36
81438,27174,385,4,148954.99,595819.96
81440,27175,247,2,51014.24,102028.48
81479,27188,79,1,79743.69,79743.69
81536,27205,148,2,8171.55,16343.1
81577,27220,19,5,92386.4,461932.0
81588,27225,58,2,6122.36,12244.72
81590,27225,15,2,3796.91,7593.82
81629,27242,56,2,542.0,1084.0
81654,27249,171,5,1502.98,7514.9
81659,27250,32,4,18130.42,72521.68
81697,27262,314,3,111873.03,335619.09
81704,27264,8,4,532.39,2129.56
81774,27285,5,4,2236.52,8946.08
81792,27292,10,5,7562.39,37811.95
81810,27300,261,4,53603.38,214413.52
81820,27303,8,4,532.39,2129.56
81860,27317,74,4,13138.79,52555.16
81877,27321,139,5,7382.47,36912.35
81941,27340,6,5,123438.88,617194.4
81946,27341,153,3,13899.18,41697.54
81947,27341,116,5,134846.1,674230.5
81948,27341,55,2,1633.27,3266.54
81949,27342,50,3,1962.94,5888.82
81963,27346,91,2,2378.31,4756.62
82006,27360,428,4,121678.24,486712.96
82007,27360,36,1,144804.33,144804.33
82019,27364,10,5,7562.39,37811.95
82020,27364,57,4,2493.77,9975.08
82021,27364,187,2,2462.4,4924.8
82056,27375,123,4,134809.65,539238.6
82058,27375,500,5,139955.33,699776.65
82085,27383,33,5,20105.97,100529.85
82098,27387,18,1,7176.16,7176.16
82101,27388,65,5,13328.64,66643.2
82117,27393,192,5,7425.63,37128.15
82146,27403,46,2,1082.64,2165.28
82163,27410,26,5,3169.73,15848.65
82180,27414,29,1,8163.03,8163.03
82181,27414,173,3,307.23,921.69
82240,27434,10,4,7562.39,30249.56
82242,27435,213,5,37437.66,187188.3
82243,27435,203,5,4525.86,22629.3
82247,27436,150,3,125961.17,377883.51
82256,27440,246,2,1037.71,2075.42
82275,27447,17,2,425.35,850.7
82276,27447,105,4,3234.98,12939.92
82287,27451,36,1,144804.33,144804.33
82290,27451,292,4,7121.26,28485.04
82332,27464,58,1,6122.36,6122.36
82345,27469,9,1,6757.67,6757.67
82365,27477,192,1,7425.63,7425.63
82379,27482,91,2,2378.31,4756.62
82400,27490,63,4,80967.69,323870.76
82411,27493,27,4,71929.16,287716.64
82417,27496,187,2,2462.4,4924.8
82418,27496,2,4,19051.9,76207.6
82427,27498,162,2,3942.73,7885.46
82451,27507,101,2,59178.18,118356.36
82453,27508,31,1,7698.27,7698.27
82485,27520,11,3,5436.73,16310.19
82534,27538,55,1,1633.27,1633.27
82536,27538,192,4,7425.63,29702.52
82552,27543,148,1,8171.55,8171.55
82573,27550,95,5,16613.76,83068.8
82578,27551,74,1,13138.79,13138.79
82591,27556,212,1,54509.32,54509.32
82596,27557,148,1,8171.55,8171.55
82679,27587,207,1,19007.44,19007.44
82684,27590,586,4,98317.49,393269.96
82706,27598,75,4,95364.86,381459.44
82713,27600,126,2,4840.72,9681.44
82720,27603,123,3,134809.65,404428.95
82722,27605,33,1,20105.97,20105.97
82744,27612,46,2,1082.64,2165.28
82818,27638,41,4,2488.55,9954.2
82867,27654,201,3,1559.8,4679.4
82869,27655,329,1,1582.42,1582.42
82871,27656,13,5,7625.85,38129.25
82872,27656,148,4,8171.55,32686.2
82873,27657,153,3,13899.18,41697.54
82890,27663,105,2,3234.98,6469.96
82896,27664,246,5,1037.71,5188.55
82925,27672,4,5,2240.39,11201.95
82939,27676,28,5,10119.91,50599.55
82950,27679,103,4,12616.89,50467.56
82961,27683,221,4,40271.97,161087.88
82971,27686,91,4,2378.31,9513.24
82984,27691,203,2,4525.86,9051.72
82986,27691,42,4,2103.18,8412.72
83017,27701,101,2,59178.18,118356.36
83030,27705,50,4,1962.94,7851.76
83033,27706,63,1,80967.69,80967.69
83049,27711,292,1,7121.26,7121.26
83065,27716,19,4,92386.4,369545.6
83086,27723,39,3,44596.1,133788.3
83091,27724,246,4,1037.71,4150.84
83116,27733,10,2,7562.39,15124.78
83160,27744,43,4,1982.92,7931.68
83172,27748,292,3,7121.26,21363.78
83179,27751,65,3,13328.64,39985.92
83190,27754,29,2,8163.03,16326.06
83194,27754,110,3,13634.35,40903.05
83202,27756,148,5,8171.55,40857.75
83228,27767,125,4,76672.43,306689.72
83311,27794,74,3,13138.79,39416.37
83331,27801,123,3,134809.65,404428.95
83378,27821,115,3,55233.86,165701.58
83392,27827,78,1,145841.92,145841.92
83395,27827,69,1,1212.72,1212.72
83422,27836,9,4,6757.67,27030.68
83435,27841,126,4,4840.72,19362.88
83447,27844,50,4,1962.94,7851.76
83464,27848,212,2,54509.32,109018.64
83475,27851,68,4,7849.25,31397.0
